Latitude,Longitude,Tenure Months,Monthly Charges,Total Charges,target,CLTV,avg_ticket,Total Charges Log,avg_ticket_log,Gender_Male,Senior Citizen_Yes,Partner_Yes,Dependents_Yes,Phone Service_Yes,Multiple Lines_No phone service,Multiple Lines_Yes,Internet Service_Fiber optic,Internet Service_No,Online Security_No internet service,Online Security_Yes,Online Backup_No internet service,Online Backup_Yes,Device Protection_No internet service,Device Protection_Yes,Tech Support_No internet service,Tech Support_Yes,Streaming TV_No internet service,Streaming TV_Yes,Streaming Movies_No internet service,Streaming Movies_Yes,Contract_One year,Contract_Two year,Paperless Billing_Yes,Payment Method_Credit card (automatic),Payment Method_Electronic check,Payment Method_Mailed check
34.156758,-117.404686,1,44.45,44.45,0,3498,22.225,3.816612820623488,3.1452292846999024,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
35.924252,-116.188668,41,74.55,3023.55,0,2748,71.98928571428571,8.014517599068448,4.290312659339286,1,0,1,1,1,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,1,0,0
34.486835,-117.362274,42,48.15,2032.3,0,2673,47.26279069767442,7.617415367916296,3.876660884834052,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0
34.567058,-117.362329,23,19.65,436.9,0,5460,18.204166666666666,6.081990573807353,2.955127269378517,1,0,1,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1
35.013299,-116.834092,1,20.15,20.15,0,3167,10.075,3.0516399054922867,2.4046903159311994,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1
34.04597,-117.011825,56,106.6,5893.95,0,5056,103.40263157894736,8.681851331171295,4.648254881825753,0,0,0,0,1,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,1,0,0
34.105935,-117.2914,15,91.0,1430.05,0,4602,89.378125,7.266163719547021,4.50400225802773,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0
34.183286,-117.221722,12,25.4,313.0,0,2219,24.076923076923077,5.749392985908253,3.221948023905171,1,0,1,1,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,0
34.142747,-117.300864,54,69.95,3871.85,0,5077,70.39727272727272,8.261745949097815,4.26825967151899,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0
34.250069,-117.393949,7,66.85,458.1,0,4858,57.2625,6.129268051255177,4.064958661698859,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0
34.106922,-117.297553,16,20.15,341.35,0,5271,20.079411764705885,5.835833605567072,3.0482968183837125,1,0,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0
34.122501,-117.320138,21,64.85,1336.8,0,3302,60.76363636363636,7.198781752684307,4.123314782928113,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1
33.994676,-117.372498,30,74.85,2181.75,0,5610,70.37903225806451,7.688340828690917,4.26800416036384,1,1,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0
33.890046,-117.455583,3,50.5,147.75,0,5258,36.9375,5.002267044425739,3.635940068819717,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
33.9108,-117.398153,11,72.9,818.45,0,3042,68.20416666666667,6.708633383509836,4.237061072757007,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
33.920907,-117.489426,62,115.05,7133.45,0,6494,113.22936507936508,8.872690442146478,4.738208401465199,0,0,0,0,1,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,1,0,1,1,0,0
33.930931,-117.361788,18,19.0,348.8,0,5379,18.357894736842105,5.857361562584502,2.9631003330037804,1,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0
33.976328,-117.319786,6,19.55,128.6,0,2309,18.37142857142857,4.864452783918174,2.963799226450982,1,0,0,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1
33.885499,-117.324959,46,101.1,4674.4,0,4883,99.45531914893617,8.450069999559938,4.609713043058934,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,1,0,1,0
34.004379,-117.447864,21,84.1,1737.45,0,4649,78.97500000000001,7.460749190608673,4.381714085835582,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
33.888323,-117.277533,68,24.15,1498.85,0,5987,21.72246376811594,7.313120382089968,3.1233540284717654,1,0,0,0,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,0
33.655421,-117.391751,1,50.1,50.1,0,5617,25.05,3.933784497209659,3.260017768199376,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
33.705836,-117.318204,25,74.6,1797.75,0,4591,69.14423076923077,7.4948472582015775,4.250553561815513,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
33.482243,-116.827173,24,19.75,498.1,0,2639,19.924,6.2128064764755635,3.040896825508365,0,0,0,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1
33.644585,-116.871544,51,106.8,5498.8,0,4640,105.74615384615385,8.612467006923026,4.670453621915428,1,0,1,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,1,0,1,0,0,0
33.734933,-117.044145,57,84.5,4845.4,0,5928,83.54137931034482,8.485991440272972,4.437241110481593,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,1,0,1,0
33.761894,-117.120868,15,25.05,369.1,0,5218,23.06875,5.9137732393921105,3.180914318581082,0,0,0,0,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0
33.755039,-116.741796,72,83.7,6096.9,0,4592,83.51917808219177,8.715699728594453,4.436978468164271,0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,0
33.923149,-117.244933,28,96.6,2684.35,0,5530,92.56379310344828,7.895566352265149,4.53864348282928,1,0,1,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0
33.970661,-117.255039,70,101.1,6994.8,0,4226,98.51830985915493,8.853065247965418,4.60034164592016,1,0,1,1,1,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1,1,1,0,0
33.638645,-116.55783,13,20.2,273.25,0,2953,19.517857142857142,5.614040099155339,3.0212955871136065,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1
33.548869,-117.334165,59,94.05,5483.9,0,5061,91.39833333333333,8.609754141002568,4.526108940966923,0,1,1,0,1,0,1,1,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,1,0,1,0
33.787298,-117.320676,62,81.0,4985.9,0,4684,79.14126984126983,8.514569753209523,4.383790950369084,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1
33.828289,-117.201666,21,60.25,1258.35,0,4870,57.19772727272727,7.138350993821386,4.063846303678127,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,1,0
33.806708,-117.02007,2,60.85,111.4,0,3796,37.13333333333333,4.722063937459591,3.6410887902775877,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
33.796568,-116.924723,1,43.95,43.95,0,5684,21.975,3.8055507609176296,3.1344066682417506,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
33.653338,-117.178271,4,86.05,308.1,0,3653,61.620000000000005,5.733664849138071,4.1370847158982595,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
33.739412,-117.173334,19,20.25,383.65,0,5586,19.182499999999997,5.952333829904943,3.0048158922870334,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0
33.69887,-117.25071,67,19.4,1284.2,0,4890,18.88529411764706,7.158669627241704,2.989980469480471,1,0,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,1,0,0
33.475493,-117.219551,72,102.65,7550.3,0,4680,103.42876712328767,8.929475012851324,4.64850518465032,1,1,1,0,1,0,1,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,1,1,1,0,0
33.540604,-117.10909,53,19.9,1110.05,0,4157,20.55648148148148,7.013060793127408,3.0706765361310158,1,0,1,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0
33.507255,-117.029473,5,19.55,99.6,0,2575,16.599999999999998,4.611152257665639,2.867898902044106,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0
33.617108,-117.253349,71,95.5,6707.15,0,6412,93.1548611111111,8.81107848405266,4.544940885327506,1,1,1,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,1,1,1,0,0
33.657433,-117.04254,50,84.15,4164.4,0,4625,81.6549019607843,8.334567588404916,4.414674132378621,0,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,1,0,1,1,0,0
33.720359,-117.733655,56,103.2,5873.75,0,4478,103.04824561403508,8.678418784915458,4.644854691707923,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,1,0,1,0
33.688546,-117.788091,2,50.2,109.25,0,4697,36.416666666666664,4.702750514326955,3.6221162379542537,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0
33.643095,-117.810896,46,19.95,862.4,0,3574,18.348936170212767,6.760878083121377,2.9626374396808517,1,0,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0
33.680302,-117.833296,71,116.25,8564.75,0,6124,118.95486111111111,9.055526972598827,4.787115514609694,1,0,1,0,1,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,1,0
33.667145,-117.732135,29,31.2,926.2,0,4761,30.873333333333335,6.832169292025542,3.4617697145298476,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
33.716136,-117.752574,69,24.45,1718.2,0,5295,24.545714285714286,7.449614345328301,3.2404695642518586,1,0,1,1,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0
33.458754,-117.665104,71,84.2,5956.85,0,4753,82.73402777777778,8.692464956722665,4.427645439415959,1,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0
33.678591,-117.905471,56,85.65,4824.45,0,6500,84.63947368421053,8.481659273672951,4.450146318025467,1,1,1,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,0
33.645672,-117.922613,56,21.2,1238.65,0,6473,21.730701754385965,7.122584360692262,3.123716510876039,1,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1
33.644849,-117.684254,28,25.55,672.2,0,3493,23.179310344827588,6.512042462316651,3.1854973230606056,0,0,1,0,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1
33.666301,-117.969501,19,20.2,382.2,0,3636,19.11,5.948557046096705,3.001217203784561,0,0,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1
33.723579,-118.005441,66,63.85,4264.6,0,5956,63.650746268656725,8.35833812998439,4.1689996483632585,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
33.679659,-118.016195,17,61.95,1070.7,0,4759,59.483333333333334,6.977001451718952,4.10236784499097,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1
33.721917,-118.043237,52,25.75,1345.85,0,4676,25.393396226415092,7.205523811634928,3.273113835922485,1,0,1,1,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1
33.570023,-117.773669,19,58.2,1045.25,0,4033,52.2625,6.952967621803685,3.9752325188260307,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0
33.606899,-117.717854,36,85.85,3003.55,0,4898,81.17702702702704,8.007883085339621,4.408875786444435,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,0,0,0
33.571259,-117.731917,72,104.9,7537.5,0,4927,103.25342465753425,8.927778502218974,4.64682471057133,1,0,1,1,1,0,1,1,0,0,1,0,1,0,1,0,1,0,0,0,1,1,0,1,1,0,0
33.634626,-117.874882,34,99.85,3343.15,0,5626,95.51857142857143,8.114967829657902,4.569735439865817,1,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,1,0,1,0,1,0
33.429488,-117.609432,8,19.55,161.15,0,4909,17.905555555555555,5.088521832753327,2.9394558236106954,1,0,1,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0
33.4725,-117.584273,69,104.0,7028.5,0,5902,100.40714285714286,8.857870858519963,4.61914353105427,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0
33.521447,-117.602555,50,104.4,5232.9,0,6100,102.60588235294117,8.562911977061184,4.640594107682034,0,0,1,0,1,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,1,1,0,1,0,0,1
33.782346,-117.635263,10,19.5,225.85,0,5039,20.53181818181818,5.424289006109973,3.0695317565713904,1,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1
33.529047,-117.701175,12,25.25,274.7,0,2646,21.13076923076923,5.619313318029751,3.0969689130959654,0,0,1,1,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0
33.752591,-117.993661,70,49.85,3370.2,0,5460,47.46760563380281,8.123024043049924,3.8808956497058777,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,1,0,0,0
33.624654,-117.611733,64,108.95,7111.3,0,5780,109.40461538461538,8.869580958531317,4.704151938989215,0,1,0,0,1,0,1,1,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0
33.611945,-117.665867,66,89.9,5958.85,0,4082,88.93805970149255,8.692800591957447,4.499121207855381,0,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0
33.60693,-117.644253,71,82.0,5999.85,0,5770,83.33125000000001,8.699656404843084,4.43475249619696,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,1,1,0,0
33.569186,-117.640055,20,89.95,1648.45,0,4812,78.49761904761905,7.408197177993388,4.375727072125251,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0
33.748478,-117.858918,72,79.35,5753.25,0,4278,78.81164383561644,8.657693991203804,4.37966940653856,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,1,1,0,0,0
33.748635,-117.906125,71,64.05,4492.9,0,4374,62.40138888888888,8.410476200606286,4.14948576796804,0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0
33.719869,-117.907063,38,101.15,3956.7,0,3738,101.45384615384614,8.283418327433367,4.629412415745448,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,1,0,0
33.714829,-117.872941,33,39.1,1309.0,0,2855,38.5,7.177782416195197,3.676300671907076,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0
33.712036,-117.950113,23,34.6,813.45,0,4445,33.893750000000004,6.702513038803614,3.5523077300765338,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
33.735802,-117.818805,58,19.55,1108.8,0,4801,18.79322033898305,7.011935097891801,2.9853394719437176,1,0,1,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
33.738543,-117.785046,70,104.45,7349.35,0,5004,103.51197183098591,8.90250321012075,4.6493016278189705,0,1,1,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,1,0,0,0
33.844983,-117.952151,4,70.5,294.2,0,2896,58.839999999999996,5.687653092726317,4.091674333666222,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
33.807864,-117.923782,45,20.35,929.2,0,4210,20.2,6.835399616789997,3.054001181677967,1,0,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1
33.830209,-117.906099,36,19.45,754.5,0,5745,20.39189189189189,6.627379781712794,3.0630119666768425,1,0,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0
33.83796,-117.870494,54,69.9,3883.3,0,6092,70.60545454545455,8.264698066387169,4.271171251867428,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1
33.848733,-117.788357,23,59.7,1414.2,0,3464,58.925000000000004,7.255026142845575,4.093093780320448,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1
33.850452,-117.726668,41,78.35,3211.2,0,2894,76.45714285714286,8.074711339628797,4.349724788009252,0,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,1,1,0,0
33.930199,-117.862898,5,71.45,371.6,0,5171,61.93333333333334,5.920505458167488,4.142075965043291,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
33.924143,-117.79387,27,45.85,1246.4,0,2068,44.51428571428572,7.128816664092023,3.818026248420635,1,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,1,1,0,0
33.879983,-117.895482,1,95.85,95.85,0,3270,47.925,4.573163389853005,3.89028851328214,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0
33.868316,-117.929029,67,35.7,2545.7,0,5655,37.436764705882354,7.842553682412031,3.6490144157807025,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
33.877639,-117.961212,72,89.55,6448.85,0,4993,88.34041095890412,8.771812153705444,4.492453915856354,0,1,1,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,1,0,0
33.902211,-117.914922,56,24.95,1468.9,0,5243,25.770175438596493,7.292949650247942,3.2872884110631397,0,0,1,1,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,1,0,0
33.787165,-117.931889,44,24.85,1013.6,0,5331,22.524444444444445,6.922249725132589,3.1580400696535675,1,0,1,0,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0
33.786738,-117.982564,66,100.8,6690.75,0,5469,99.86194029850746,8.808630703369436,4.613752654005752,0,1,1,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0
33.766476,-117.969795,69,105.35,7240.65,0,5268,103.43785714285714,8.887604359966863,4.648592226030026,0,0,1,0,1,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0
33.925833,-117.559639,40,19.65,830.25,0,3878,20.25,6.722930591970064,3.056356895370426,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0
33.817473,-117.810462,30,54.45,1588.7,0,2613,51.248387096774195,7.371300598166826,3.956009021407205,1,0,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
33.828779,-117.848299,11,70.5,829.3,0,5541,69.10833333333333,6.721787081267985,4.2500416647687675,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1
33.784597,-117.844535,15,20.1,302.45,0,4359,18.903125,5.7152168522818645,2.9908767545775934,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0
33.81859,-117.821288,11,69.35,712.25,0,2288,59.354166666666664,6.5698319900936095,4.10022998686146,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0
33.787796,-117.875928,64,19.8,1336.65,0,5384,20.563846153846157,7.198669622014584,3.071018123166187,0,0,1,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0
33.792791,-117.789749,72,74.4,5360.75,0,5590,73.43493150684931,8.587045693315071,4.309925341154611,1,1,1,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0
33.881158,-117.854783,72,93.05,6735.05,0,4988,92.26095890410959,8.815228978697464,4.535401573378672,1,1,1,0,1,0,1,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0
33.893823,-117.531446,1,51.2,51.2,0,3699,25.6,3.955082494888593,3.2809112157876537,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
33.918043,-117.617809,15,65.6,1010.0,0,2976,63.125,6.918695219020472,4.160834303490933,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0
33.833686,-117.513063,60,80.55,4847.05,0,4159,79.45983606557377,8.486331841227319,4.387758129054662,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,1,0,0,1,0,0
33.819385,-117.600213,56,52.7,3019.7,0,4753,52.97719298245614,8.01324387158968,3.9885616051717343,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
33.762351,-117.488725,8,20.85,161.65,0,4249,17.961111111111112,5.091600652919361,2.9423900980164968,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1
33.884073,-117.732197,49,52.15,2583.75,0,5224,51.675,7.857384070466803,3.9641409596902526,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
34.278697,-119.167798,70,114.95,7711.25,0,4511,108.60915492957747,8.950565252777409,4.696920901404804,1,0,0,0,1,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,0
34.205504,-118.993111,52,104.45,5481.25,0,5490,103.41981132075472,8.609270879617146,4.648419421054464,1,1,1,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,1,1,0,1,0,0,0
34.441398,-119.513163,72,113.65,8124.2,0,6469,111.2904109589041,9.0027256222796,4.7210884703774125,0,0,1,0,1,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,1,0,0
34.408161,-118.865111,40,20.6,827.3,0,3091,20.178048780487803,6.719375407604218,3.0529652103622915,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,0
34.581308,-118.931948,40,91.55,3673.6,0,5742,89.6,8.209199562185635,4.506454213048934,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0
34.223244,-119.18012,1,49.85,49.85,0,5323,24.925,3.928880122494569,3.2552077541155913,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
34.156629,-119.117218,30,19.8,576.65,0,4006,18.601612903225806,6.358968148929027,2.975611853831663,1,0,1,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0
34.110124,-119.100972,44,104.15,4495.65,0,2944,99.90333333333332,8.411087954077601,4.614162962823136,0,1,1,0,1,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0
34.296813,-118.685703,7,48.2,340.35,0,5525,42.54375,5.83290834386429,3.7737661797962923,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
34.269449,-118.768471,72,25.1,1789.9,0,5751,24.519178082191782,7.490473565772694,3.239430251147272,1,1,0,0,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,1,0,0
34.297628,-119.014627,8,100.15,908.55,0,5157,100.94999999999999,6.812949971708225,4.624482497020464,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,1,0,0
34.037342,-119.80079,3,55.9,157.55,0,4648,39.3875,5.0660700009843564,3.6985203311506165,1,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
34.406256,-119.726936,8,64.4,581.7,0,4537,64.63333333333334,6.367672474149028,4.184083696976971,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0
34.460197,-119.802602,5,85.3,420.45,0,2689,70.075,6.0437011464434915,4.2637356575370635,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1
34.489983,-120.091246,72,107.45,7576.7,0,5246,103.7904109589041,8.932965002513042,4.651962269216961,0,0,1,1,1,0,1,1,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1
35.116307,-118.817644,54,91.3,4965.0,0,5907,90.27272727272727,8.510369966068112,4.513852027453304,0,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0
35.916943,-120.129921,72,85.95,6151.9,0,6450,84.27260273972603,8.72467879437374,4.445853215798458,1,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0
35.865795,-118.69759,1,45.2,45.2,0,4576,22.6,3.832979798087693,3.1612467120315646,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
36.186867,-120.387793,69,79.2,5420.65,0,4072,77.43785714285714,8.598155476149158,4.362306682531446,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0
36.04533,-119.532424,48,55.5,2627.35,0,4975,53.61938775510204,7.874111551863014,4.000388906812139,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0
35.846067,-119.004073,8,90.25,743.75,0,4969,82.63888888888889,6.613048591593392,4.426508590025624,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0
35.858054,-119.305858,71,91.25,6589.6,0,5529,91.52222222222223,8.793399670392994,4.527448855905554,1,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,1
